Loja,Produto,Categoria,Data,Quantidade,Valor Unitário Médio,Total
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,19/03/2022,24,"R$5,00","R$120,00"
Restaurante Bodogami,ZOMBIE,DRINKS ALCOOLICOS,22/08/2021,3,"R$22,00","R$66,00"
Restaurante Bodogami,LAVA LAMP,DRINKS NAO ALCOOLICOS,26/11/2022,6,"R$12,00","R$72,00"
Restaurante Bodogami,ICED TWIX,CAFE CLASSICOS,11/01/2023,2,"R$18,00","R$36,00"
Restaurante Bodogami,ICED CARAMELO MACCHIATO,CAFE AUTORAIS,13/10/2022,8,"R$9,00","R$72,00"
Restaurante Bodogami,CHA MATE COM LIMAO GELADO,BEBIDAS,24/02/2022,3,"R$8,00","R$24,00"
Restaurante Bodogami,VIUVA NEGRA SCARLETTI,DRINKS ALCOOLICOS,09/07/2021,1,"R$26,00","R$26,00"
Restaurante Bodogami,ESPRESSO DUPLO,CAFE CLASSICOS,15/05/2021,1,"R$9,00","R$9,00"
Restaurante Bodogami,SODA ANTARCTICA 350ML,BEBIDAS REFRIGERANTES,10/02/2021,1,"R$7,00","R$7,00"
Restaurante Bodogami,AMERICANO,CAFE CLASSICOS,05/02/2022,1,"R$5,00","R$5,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,22/12/2022,8,"R$15,00","R$120,00"
Restaurante Bodogami,MOCHA,CAFE CLASSICOS,13/01/2023,2,"R$13,00","R$26,00"
Restaurante Bodogami,FRAPPE MATCHA,CAFE CLASSICOS,10/03/2023,1,"R$18,00","R$18,00"
Restaurante Bodogami,GINGER COLD BREW,CAFE AUTORAIS,20/08/2021,2,"R$12,00","R$24,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,27/11/2021,13,"R$7,00","R$91,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,08/07/2021,2,"R$15,00","R$30,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,13/05/2023,4,"R$15,00","R$60,00"
Restaurante Bodogami,SPACE CHAI,DRINKS NAO ALCOOLICOS,25/04/2023,3,"R$15,00","R$45,00"
Restaurante Bodogami,CHA VERDE GELADO COM LIMAO,CAFE CLASSICOS,09/09/2021,4,"R$8,00","R$32,00"
Restaurante Bodogami,BATIDO COCO LOKO,DRINKS ALCOOLICOS,31/10/2021,1,"R$18,00","R$18,00"
Restaurante Bodogami,TACA DE VINHO,BEBIDAS VINHOS,23/05/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,27/01/2022,2,"R$9,00","R$18,00"
Restaurante Bodogami,AMERICANO,CAFE CLASSICOS,13/05/2023,2,"R$5,00","R$10,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,05/09/2021,5,"R$9,00","R$45,00"
Restaurante Bodogami,GRANDE LATTE BANOFFEE,CAFE AUTORAIS,17/09/2022,2,"R$21,00","R$42,00"
Restaurante Bodogami,BATIDO AVEIA BANANA E MEL,CAFE AUTORAIS,25/06/2021,1,"R$9,00","R$9,00"
Restaurante Bodogami,MATCHA SOUR,DRINKS ALCOOLICOS,26/06/2021,1,"R$24,00","R$24,00"
Restaurante Bodogami,FRAPPE CARAMELO,CAFE CLASSICOS,28/08/2022,1,"R$17,00","R$17,00"
Restaurante Bodogami,CHAI LATTE,CAFE CLASSICOS,18/05/2021,2,"R$12,00","R$24,00"
Restaurante Bodogami,COUVERT LUDICO FDS,EVENTOS,14/04/2023,123,"R$30,00","R$3.690,00"
Restaurante Bodogami,CHA VERDE GELADO COM LIMAO,CAFE CLASSICOS,28/01/2022,2,"R$8,00","R$16,00"
Restaurante Bodogami,CHA VERDE GELADO COM LIMAO,CAFE CLASSICOS,17/02/2022,1,"R$8,00","R$8,00"
Restaurante Bodogami,CHA QUENTE BANCHA,BEBIDAS,11/03/2022,2,"R$5,00","R$10,00"
Restaurante Bodogami,CERVEJA ORIGINAL,BEBIDAS CERVEJAS,06/04/2023,1,"R$9,00","R$9,00"
Restaurante Bodogami,APPLE MARTINI,DRINKS ALCOOLICOS,10/07/2022,3,"R$25,00","R$75,00"
Restaurante Bodogami,CAPPUCCINO GELADO,CAFE CLASSICOS,09/05/2021,1,"R$10,00","R$10,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,16/10/2022,1,"R$5,00","R$5,00"
Restaurante Bodogami,SUCO DE LIMAO,BEBIDAS,12/05/2023,4,"R$9,00","R$36,00"
Restaurante Bodogami,CERVEJA MANIACS WITBIER,BEBIDAS CERVEJAS,29/01/2022,8,"R$12,00","R$96,00"
Restaurante Bodogami,GUARANA ANTARCTICA 350ML,BEBIDAS REFRIGERANTES,29/07/2021,1,"R$7,00","R$7,00"
Restaurante Bodogami,CERVEJA ORIGINAL,BEBIDAS CERVEJAS,02/11/2022,17,"R$9,00","R$153,00"
Restaurante Bodogami,CAIPIRINHA,DRINKS ALCOOLICOS,10/12/2021,13,"R$18,00","R$234,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,05/12/2022,3,"R$5,00","R$15,00"
Restaurante Bodogami,FRAPPE MATCHA,CAFE CLASSICOS,20/05/2022,3,"R$15,00","R$45,00"
Restaurante Bodogami,BODOJITO,DRINKS ALCOOLICOS,07/10/2022,5,"R$23,20","R$116,00"
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,17/01/2023,7,"R$6,00","R$42,00"
Restaurante Bodogami,MUGUICHA,BEBIDAS,14/02/2021,2,"R$5,00","R$10,00"
Restaurante Bodogami,APPLE MARTINI,DRINKS ALCOOLICOS,28/02/2022,3,"R$25,00","R$75,00"
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,23/04/2023,13,"R$6,00","R$78,00"
Restaurante Bodogami,SPRITE LATA 350ML,BEBIDAS REFRIGERANTES,20/05/2022,2,"R$7,00","R$14,00"
Restaurante Bodogami,BODOJITO,DRINKS ALCOOLICOS,13/10/2022,2,"R$24,00","R$48,00"
Restaurante Bodogami,CHANTILY EXTRA,CAFE CLASSICOS,13/04/2023,2,"R$3,00","R$6,00"
Restaurante Bodogami,FRAPPE OREO PANDA,CAFE AUTORAIS,11/02/2022,1,"R$17,00","R$17,00"
Restaurante Bodogami,ICED MATCHA LATTE,CAFE AUTORAIS,03/03/2023,1,"R$12,00","R$12,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,18/12/2021,12,"R$15,00","R$180,00"
Restaurante Bodogami,ICED LATTE,CAFE CLASSICOS,12/12/2021,1,"R$13,00","R$13,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,07/06/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,FRAPPE MATCHA,CAFE CLASSICOS,28/10/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,AGUA MINERAL C/ GAS AMA 350,BEBIDAS,11/09/2022,6,"R$6,00","R$36,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,04/03/2023,46,"R$12,00","R$552,00"
Restaurante Bodogami,ICED CARAMELO MACCHIATO,CAFE AUTORAIS,24/04/2022,4,"R$9,00","R$36,00"
Restaurante Bodogami,REFRIGERANTE DE MATCHA,DRINKS ALCOOLICOS,24/02/2023,4,"R$9,00","R$36,00"
Restaurante Bodogami,COCADA FRESH,DRINKS NAO ALCOOLICOS,10/11/2021,1,"R$9,00","R$9,00"
Restaurante Bodogami,CAIPIRINHA,DRINKS ALCOOLICOS,16/07/2022,6,"R$18,00","R$108,00"
Restaurante Bodogami,LEITE DE HIPOPOTAMO,CAFE AUTORAIS,29/07/2022,2,"R$10,00","R$20,00"
Restaurante Bodogami,SHOT DE VODKA,DRINKS ALCOOLICOS,09/04/2022,1,"R$6,00","R$6,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,06/01/2021,5,"R$15,00","R$75,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,03/07/2021,14,"R$15,00","R$210,00"
Restaurante Bodogami,CHANTILY EXTRA,CAFE CLASSICOS,19/02/2022,1,"R$2,00","R$2,00"
Restaurante Bodogami,COUVERT LUDICO FDS,EVENTOS,03/10/2021,46,"R$20,00","R$920,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,02/07/2021,1,"R$7,00","R$7,00"
Restaurante Bodogami,CHA QUENTE GENMAICHA,BEBIDAS,02/12/2022,1,"R$5,00","R$5,00"
Restaurante Bodogami,NEGRONI,DRINKS ALCOOLICOS,31/01/2023,2,"R$32,00","R$64,00"
Restaurante Bodogami,CAIPIRINHA,DRINKS ALCOOLICOS,17/02/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,ESPRESSO DUPLO,CAFE CLASSICOS,01/10/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,23/02/2022,2,"R$25,00","R$50,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,16/03/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,COUVERT LUDICO SEMANA,EVENTOS,27/10/2021,25,"R$10,00","R$250,00"
Restaurante Bodogami,BEIJO DE LINGUA,DRINKS ALCOOLICOS,15/01/2023,4,"R$23,00","R$92,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,18/08/2021,3,"R$15,00","R$45,00"
Restaurante Bodogami,SMOOTHIE CHOCO BANANA,CAFE AUTORAIS,17/07/2021,2,"R$10,00","R$20,00"
Restaurante Bodogami,GREENY SMITH,CAFE AUTORAIS,28/09/2021,1,"R$12,00","R$12,00"
Restaurante Bodogami,FRAPPE UNICORNIO,CAFE CLASSICOS,09/12/2021,5,"R$17,00","R$85,00"
Restaurante Bodogami,EISENBAHN AMERICAN IPA,BEBIDAS CERVEJAS,09/05/2023,3,"R$15,00","R$45,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,03/04/2022,2,"R$7,00","R$14,00"
Restaurante Bodogami,CHA QUENTE BANCHA,BEBIDAS,13/11/2021,3,"R$5,00","R$15,00"
Restaurante Bodogami,CHOCOWHISKEY,DRINKS ALCOOLICOS,04/02/2023,1,"R$39,00","R$39,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,22/02/2022,2,"R$7,00","R$14,00"
Restaurante Bodogami,GREENY SMITH,CAFE AUTORAIS,19/05/2022,9,"R$12,00","R$108,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,14/04/2022,3,"R$15,00","R$45,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,09/05/2021,1,"R$8,00","R$8,00"
Restaurante Bodogami,MUGUICHA,BEBIDAS,23/02/2022,3,"R$5,00","R$15,00"
Restaurante Bodogami,DESPERTA LEAO,BEBIDAS,22/01/2021,1,"R$12,00","R$12,00"
Restaurante Bodogami,FRAPPE CENOURINHA,CAFE AUTORAIS,27/03/2021,1,"R$17,00","R$17,00"
Restaurante Bodogami,BATIDO VAI FICAR TUDO BEM,DRINKS ALCOOLICOS,10/12/2021,1,"R$25,00","R$25,00"
Restaurante Bodogami,ICED TEA,BEBIDAS,19/03/2022,15,"R$8,00","R$120,00"
Restaurante Bodogami,GUARANA ANTARCTICA 350ML,BEBIDAS REFRIGERANTES,06/08/2021,1,"R$7,00","R$7,00"
Restaurante Bodogami,SUCO DE LIMAO,BEBIDAS,07/02/2023,2,"R$9,00","R$18,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,07/02/2023,1,"R$5,00","R$5,00"
Restaurante Bodogami,FRAPPE OREO PANDA,CAFE AUTORAIS,25/07/2021,5,"R$17,00","R$85,00"
Restaurante Bodogami,APPLE MARTINI,DRINKS ALCOOLICOS,03/02/2023,2,"R$30,00","R$60,00"
Restaurante Bodogami,ORANGE COFFEE,CAFE AUTORAIS,16/04/2023,1,"R$14,00","R$14,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,05/11/2021,4,"R$9,00","R$36,00"
Restaurante Bodogami,HONG KONG,CAFE AUTORAIS,10/10/2021,1,"R$12,00","R$12,00"
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,23/12/2022,8,"R$6,00","R$48,00"
Restaurante Bodogami,GRANDE ICED MOCHA,CAFE CLASSICOS,20/05/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,BODOJITO,DRINKS ALCOOLICOS,19/02/2023,2,"R$24,00","R$48,00"
Restaurante Bodogami,FRAPPE MOCHA,CAFE CLASSICOS,19/03/2023,1,"R$18,00","R$18,00"
Restaurante Bodogami,GRANDE AMERICANO,CAFE CLASSICOS,10/08/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,ICED TEA,BEBIDAS,01/04/2022,2,"R$8,00","R$16,00"
Restaurante Bodogami,FRAPPE MOCHA,CAFE CLASSICOS,23/02/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,CERVEJA PRATINHA BIRUDO 355ML,BEBIDAS CERVEJAS,08/10/2021,1,"R$18,00","R$18,00"
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,11/10/2021,6,"R$5,00","R$30,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,24/02/2023,1,"R$32,00","R$32,00"
Restaurante Bodogami,MELON FRESH,DRINKS NAO ALCOOLICOS,07/02/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,MILK TEA TRADICIONAL,CAFE CLASSICOS,11/12/2022,4,"R$14,00","R$56,00"
Restaurante Bodogami,CAPPUCCINO MEDIO,CAFE CLASSICOS,10/10/2021,1,"R$10,00","R$10,00"
Restaurante Bodogami,CAPPUCCINO MEDIO,CAFE CLASSICOS,30/11/2022,1,"R$10,00","R$10,00"
Restaurante Bodogami,CHOCOLATE GELADO,CAFE CLASSICOS,26/01/2022,1,"R$10,00","R$10,00"
Restaurante Bodogami,CHA QUENTE SENCHA,BEBIDAS,05/03/2022,1,"R$5,00","R$5,00"
Restaurante Bodogami,COCADA FRESH,DRINKS NAO ALCOOLICOS,04/02/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,FRAPPE CARAMELO,CAFE CLASSICOS,16/04/2023,2,"R$18,00","R$36,00"
Restaurante Bodogami,JAIPUR,CAFE AUTORAIS,08/01/2021,1,"R$12,00","R$12,00"
Restaurante Bodogami,NEGRONI,DRINKS ALCOOLICOS,09/09/2022,1,"R$23,00","R$23,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,25/05/2022,1,"R$7,00","R$7,00"
Restaurante Bodogami,FRAPPE UNICORNIO,CAFE CLASSICOS,10/12/2021,1,"R$17,00","R$17,00"
Restaurante Bodogami,CHA QUENTE SENCHA,BEBIDAS,01/12/2022,1,"R$5,00","R$5,00"
Restaurante Bodogami,COCA COLA LATA DIET 350ML,BEBIDAS,16/08/2022,4,"R$7,00","R$28,00"
Restaurante Bodogami,AMERICANO,CAFE CLASSICOS,02/06/2022,2,"R$5,00","R$10,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,16/11/2022,1,"R$7,00","R$7,00"
Restaurante Bodogami,GRANDE ICED MOCHA,CAFE CLASSICOS,03/06/2022,2,"R$15,00","R$30,00"
Restaurante Bodogami,CHA QUENTE BANCHA,BEBIDAS,01/04/2022,3,"R$5,00","R$15,00"
Restaurante Bodogami,VIRGIN BODOJITO,DRINKS NAO ALCOOLICOS,08/04/2022,2,"R$15,00","R$30,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,14/02/2023,1,"R$15,00","R$15,00"
Restaurante Bodogami,AGUA TONICA,BEBIDAS,07/05/2022,2,"R$7,00","R$14,00"
Restaurante Bodogami,SUCO DE LIMAO,BEBIDAS,27/01/2023,7,"R$9,00","R$63,00"
Restaurante Bodogami,FRAPPE MATCHA,CAFE CLASSICOS,16/12/2021,2,"R$15,00","R$30,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,17/06/2022,3,"R$7,00","R$21,00"
Restaurante Bodogami,CAIPIRINHA,DRINKS ALCOOLICOS,19/10/2021,1,"R$18,00","R$18,00"
Restaurante Bodogami,ESSENCIA DE BAUNILHA,BEBIDAS,18/03/2023,2,"R$1,00","R$2,00"
Restaurante Bodogami,CAPPUCCINO GELADO,CAFE CLASSICOS,04/02/2022,3,"R$10,00","R$30,00"
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,25/08/2022,11,"R$5,00","R$55,00"
Restaurante Bodogami,ICED LATTE,CAFE CLASSICOS,01/05/2023,1,"R$13,00","R$13,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,01/05/2022,28,"R$7,00","R$196,00"
Restaurante Bodogami,SUCO DE ABACAXI COM HORTELA,BEBIDAS,21/08/2021,7,"R$9,00","R$63,00"
Restaurante Bodogami,CHANTILY EXTRA,CAFE CLASSICOS,11/06/2021,1,"R$2,00","R$2,00"
Restaurante Bodogami,ICED TEA,BEBIDAS,03/04/2022,5,"R$8,00","R$40,00"
Restaurante Bodogami,AGUA MINERAL C/ GAS AMA 350,BEBIDAS,19/12/2022,3,"R$6,00","R$18,00"
Restaurante Bodogami,SUCO DE LIMAO,BEBIDAS,05/06/2022,5,"R$9,00","R$45,00"
Restaurante Bodogami,JAIPUR,CAFE AUTORAIS,27/08/2022,3,"R$12,00","R$36,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,05/09/2022,4,"R$12,00","R$48,00"
Restaurante Bodogami,BATIDO COCO LOKO,DRINKS ALCOOLICOS,20/05/2022,5,"R$18,00","R$90,00"
Restaurante Bodogami,ICED TWIX,CAFE CLASSICOS,17/03/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,ICED TWIX,CAFE CLASSICOS,14/02/2023,2,"R$18,00","R$36,00"
Restaurante Bodogami,CHA VERDE GELADO COM LIMAO,CAFE CLASSICOS,03/10/2021,2,"R$8,00","R$16,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,11/11/2022,1,"R$5,00","R$5,00"
Restaurante Bodogami,CAPPUCCINO GELADO,CAFE CLASSICOS,17/10/2021,1,"R$10,00","R$10,00"
Restaurante Bodogami,CHOPP,BEBIDAS CERVEJAS,23/04/2023,17,"R$16,00","R$272,00"
Restaurante Bodogami,D10,DRINKS ALCOOLICOS,19/07/2022,7,"R$29,00","R$203,00"
Restaurante Bodogami,BEIJO DE LINGUA,DRINKS ALCOOLICOS,05/05/2023,1,"R$23,00","R$23,00"
Restaurante Bodogami,CAPPUCCINO GELADO,CAFE CLASSICOS,25/01/2022,3,"R$10,00","R$30,00"
Restaurante Bodogami,BATIDO COCO LOKO,DRINKS ALCOOLICOS,11/11/2021,1,"R$18,00","R$18,00"
Restaurante Bodogami,CHAI LATTE,CAFE CLASSICOS,15/01/2022,1,"R$12,00","R$12,00"
Restaurante Bodogami,FRAPPE CARAMELO,CAFE CLASSICOS,10/07/2022,2,"R$17,00","R$34,00"
Restaurante Bodogami,MOCHA,CAFE CLASSICOS,16/09/2021,1,"R$13,00","R$13,00"
Restaurante Bodogami,ESPRESSO MOCKTINI,CAFE AUTORAIS,04/09/2021,1,"R$14,00","R$14,00"
Restaurante Bodogami,LATTE MEDIO,CAFE CLASSICOS,09/09/2021,1,"R$9,00","R$9,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,13/05/2022,3,"R$15,00","R$45,00"
Restaurante Bodogami,JAIPUR,CAFE AUTORAIS,27/06/2021,1,"R$12,00","R$12,00"
Restaurante Bodogami,SUCO DE LIMAO,BEBIDAS,29/01/2022,5,"R$9,00","R$45,00"
Restaurante Bodogami,VIRGIN BODOJITO,DRINKS NAO ALCOOLICOS,26/06/2022,2,"R$15,00","R$30,00"
Restaurante Bodogami,LAVA LAMP,DRINKS NAO ALCOOLICOS,12/02/2023,7,"R$12,00","R$84,00"
Restaurante Bodogami,SPARKLE,DRINKS ALCOOLICOS,28/04/2023,2,"R$36,00","R$72,00"
Restaurante Bodogami,SAQUE FRESH,DRINKS ALCOOLICOS,02/12/2021,4,"R$20,00","R$80,00"
Restaurante Bodogami,CHA PRETO NATURAL SABORIZADO,BEBIDAS,27/01/2023,6,"R$12,00","R$72,00"
Restaurante Bodogami,FRAPPE BAUNILHA,CAFE CLASSICOS,03/09/2022,1,"R$17,00","R$17,00"
Restaurante Bodogami,CERVEJA ORIGINAL,BEBIDAS CERVEJAS,01/02/2023,1,"R$9,00","R$9,00"
Restaurante Bodogami,GRANDE CAPPUCCINO,CAFE CLASSICOS,02/04/2022,3,"R$13,00","R$39,00"
Restaurante Bodogami,ESPRESSO EXTRA,CAFE CLASSICOS,29/01/2022,3,"R$2,00","R$6,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,07/01/2023,5,"R$12,00","R$60,00"
Restaurante Bodogami,CHA PRETO NATURAL,BEBIDAS,28/11/2022,1,"R$8,00","R$8,00"
Restaurante Bodogami,CHA MATE COM PESSEGO GELADO,BEBIDAS,08/02/2022,5,"R$8,00","R$40,00"
Restaurante Bodogami,LAVA LAMP,DRINKS NAO ALCOOLICOS,14/09/2022,1,"R$12,00","R$12,00"
Restaurante Bodogami,CAIPIRINHA,DRINKS ALCOOLICOS,15/12/2022,1,"R$24,00","R$24,00"
Restaurante Bodogami,CHOPP,BEBIDAS CERVEJAS,25/03/2023,6,"R$16,00","R$96,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,28/05/2021,12,"R$7,00","R$84,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,15/05/2021,12,"R$7,00","R$84,00"
Restaurante Bodogami,CAPPUCCINO MEDIO,CAFE CLASSICOS,26/06/2022,1,"R$10,00","R$10,00"
Restaurante Bodogami,CHOCOLATE GELADO,CAFE CLASSICOS,18/08/2022,1,"R$10,00","R$10,00"
Restaurante Bodogami,APPLE MARTINI,DRINKS ALCOOLICOS,22/10/2021,1,"R$25,00","R$25,00"
Restaurante Bodogami,TACA DE VINHO,BEBIDAS VINHOS,30/04/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,DOSE DE CACHACA,DRINKS ALCOOLICOS,29/04/2023,14,"R$5,00","R$70,00"
Restaurante Bodogami,CHOCOLATE GELADO,CAFE CLASSICOS,08/01/2023,2,"R$10,00","R$20,00"
Restaurante Bodogami,GINGER COLD BREW,CAFE AUTORAIS,05/10/2021,2,"R$12,00","R$24,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,13/11/2022,9,"R$15,00","R$135,00"
Restaurante Bodogami,TWIX,CAFE AUTORAIS,13/08/2022,4,"R$15,00","R$60,00"
Restaurante Bodogami,FRAPPE OREO PANDA,CAFE AUTORAIS,12/12/2022,1,"R$21,00","R$21,00"
Restaurante Bodogami,TWIX,CAFE AUTORAIS,29/04/2021,2,"R$15,00","R$30,00"
Restaurante Bodogami,GIN TONICA,DRINKS ALCOOLICOS,12/01/2022,1,"R$23,00","R$23,00"
Restaurante Bodogami,CHOPP,BEBIDAS CERVEJAS,05/05/2022,7,"R$15,00","R$105,00"
Restaurante Bodogami,ICED MATCHA LATTE,CAFE AUTORAIS,22/01/2023,2,"R$12,00","R$24,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,22/01/2021,4,"R$7,00","R$28,00"
Restaurante Bodogami,GRANDE ICED MOCHA,CAFE CLASSICOS,22/11/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,ORANGE COFFEE,CAFE AUTORAIS,24/08/2021,1,"R$12,00","R$12,00"
Restaurante Bodogami,GUARANA ANTARCTICA 350ML,BEBIDAS REFRIGERANTES,08/08/2021,6,"R$7,00","R$42,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,25/09/2022,3,"R$7,00","R$21,00"
Restaurante Bodogami,SAQUE FRESH,DRINKS ALCOOLICOS,04/02/2022,3,"R$20,00","R$60,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,12/01/2023,3,"R$5,00","R$15,00"
Restaurante Bodogami,GRANDE CAPPUCCINO,CAFE CLASSICOS,25/02/2022,1,"R$13,00","R$13,00"
Restaurante Bodogami,CHA QUENTE BANCHA,BEBIDAS,17/07/2021,1,"R$5,00","R$5,00"
Restaurante Bodogami,ORANGE COFFEE,CAFE AUTORAIS,11/01/2023,1,"R$14,00","R$14,00"
Restaurante Bodogami,COUVERT LUDICO FDS,EVENTOS,12/10/2022,120,"R$30,00","R$3.600,00"
Restaurante Bodogami,AGUA MINERAL C/ GAS AMA 350,BEBIDAS,14/04/2023,10,"R$6,00","R$60,00"
Restaurante Bodogami,COUVERT LUDICO FDS,EVENTOS,22/01/2022,81,"R$25,00","R$2.025,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,17/07/2021,5,"R$22,00","R$110,00"
Restaurante Bodogami,FRAPPE MATCHA,CAFE CLASSICOS,18/03/2022,2,"R$15,00","R$30,00"
Restaurante Bodogami,CAIPIRINHA,DRINKS ALCOOLICOS,13/02/2022,2,"R$18,00","R$36,00"
Restaurante Bodogami,AGUA MINERAL C/ GAS AMA 350,BEBIDAS,29/10/2021,2,"R$6,00","R$12,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,29/07/2022,3,"R$7,00","R$21,00"
Restaurante Bodogami,CALDA DE MORANGO,BEBIDAS,17/03/2023,1,"R$2,00","R$2,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,27/07/2021,3,"R$5,00","R$15,00"
Restaurante Bodogami,CHA QUENTE MATCHA,BEBIDAS,17/04/2022,3,"R$5,00","R$15,00"
Restaurante Bodogami,TWIX,CAFE AUTORAIS,01/12/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,ESPRESSO DUPLO,CAFE CLASSICOS,15/01/2023,1,"R$9,00","R$9,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,03/02/2022,5,"R$5,00","R$25,00"
Restaurante Bodogami,CARAMELO MACCHIATO,CAFE AUTORAIS,15/01/2022,2,"R$9,00","R$18,00"
Restaurante Bodogami,ICED CARAMELO MACCHIATO,CAFE AUTORAIS,09/11/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,23/04/2022,9,"R$15,00","R$135,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,13/01/2022,10,"R$7,00","R$70,00"
Restaurante Bodogami,FRAPPE LEITINHO E NUTELLA,CAFE AUTORAIS,21/01/2022,4,"R$21,00","R$84,00"
Restaurante Bodogami,SODA LIMONADA ANTARCTICA  DIET LATA 350ML,BEBIDAS REFRIGERANTES,09/08/2022,1,"R$7,00","R$7,00"
Restaurante Bodogami,CHANTILY EXTRA,CAFE CLASSICOS,07/12/2022,1,"R$2,00","R$2,00"
Restaurante Bodogami,CHA QUENTE SENCHA,BEBIDAS,31/07/2021,2,"R$5,00","R$10,00"
Restaurante Bodogami,TWIX,CAFE AUTORAIS,02/11/2022,10,"R$18,00","R$180,00"
Restaurante Bodogami,CHA MATE COM PESSEGO GELADO,BEBIDAS,31/08/2022,5,"R$8,00","R$40,00"
Restaurante Bodogami,ESPRESSO MOCKTINI,CAFE AUTORAIS,09/10/2021,2,"R$14,00","R$28,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,01/08/2021,2,"R$15,00","R$30,00"
